delta_P,r,mu,L,Q
6416.821711865121,0.0013729906079344425,0.006773887551426458,9.696358746282044,1.3633377683069452e-07
7347.019179231155,0.00899097623220706,0.006552839903097533,7.881170569841782,0.000365071704241251
9565.551042205261,0.0014906886975554494,0.007532376388939154,9.581988736746826,2.569981779813804e-07
557.5695152667151,0.003208122634426718,0.002078715861738803,7.267150753861021,1.5353360687212e-06
1061.153216043041,0.0005251729213208742,0.0033615824348763343,2.097515605599356,4.495710264458625e-09
1129.2746715235621,0.006152681571434121,0.007126385854611571,2.1990169246175397,4.055265789931328e-05
3738.5243607292055,0.0016016450423957714,0.0014390459766645937,3.999263724251477,1.6786899187733597e-06
4493.360174072452,0.007521212568504937,0.004474863939355213,9.054200213675546,0.0001393646541047735
8784.676093110871,0.005142326370981978,0.002458756927005896,3.9633353514141083,0.00024754135753065693
1145.4384896167883,0.0017987262490438767,0.005637454482818202,2.7798305989412255,3.0046270190385873e-07
5705.318768995776,0.0010843974048807307,0.009126089045823627,2.3802822584054493,1.426200278431334e-07
8280.202561165243,0.005402257617463172,0.0011866785525436912,9.10394632299963,0.00025635348593732496
5150.20636332538,0.0048986575322484405,0.00858418026043044,1.8628414560064652,7.283130784854418e-05
2658.3150528392607,0.008523948773191653,0.003227097475510959,2.99008180649406,0.0005711293860850701
4232.468543377701,0.009032524710725591,0.004803432958785599,1.7721891877842217,0.001299656077333507
8222.333521010098,0.007009540855865875,0.004473017033892862,6.198549775341053,0.0002811399837213524
2148.69338258305,0.009357808731470126,0.005738121284008958,2.6938248083470113,0.00041859295729173326
4109.286292477702,0.0035249504335220874,0.0027995190533359766,2.2130306856968183,4.0213093128227904e-05
5337.603080885894,0.005668625960153679,0.009906089709175298,0.8532487984638126,0.00025605863405672155
9292.991159233072,0.008029655751321849,0.00964292215960556,1.4380323743252692,0.0010940213348909743
7005.2903057519015,0.007905899447534923,0.002579487645075044,9.851072795237076,0.00042293554705695783
4670.851835781303,0.009044765327082292,0.004322692064558485,8.04862822883703,0.00035283285888247146
3189.360941746545,0.00763985595116811,0.009003949884824183,1.5060390803748274,0.00031465520969517914
357.1881391154481,0.006102031054601639,0.0031935657983188153,6.052023030420684,1.0061856713661913e-05
5594.925418861495,0.003971600683282576,0.0013718978087838998,7.433210725242974,5.360660297513519e-05
200.81633706141278,0.0010107237126214402,0.0010017393167093553,0.38713763577449833,2.1221136219725474e-07
5500.396479110587,0.007515624742962392,0.004643691429997146,4.902939822310187,0.0003026873805112911
5140.670482507345,0.000926026173947946,0.007419526160049109,2.250353279501789,8.890902085762704e-08
6029.760740806987,0.008022889106508342,0.001125712288864765,1.5803129103186533,0.0055145823665460145
350.58422937449023,0.005607460852076887,0.009542498187382363,8.449353535013167,1.688230315331729e-06
5174.541801688125,0.0072419364862040024,0.009148062943197255,8.772529490745294,6.964607574953425e-05
9102.81724943859,0.0015850079572902027,0.0074272571950901615,9.323794231716409,3.2579195320165827e-07
4937.698516364394,0.006280158998233083,0.007690196803970993,8.246994521190064,4.755912452905136e-05
1376.4605033040593,0.007126961783330244,0.009331988044422156,7.129724319140664,2.096015300070797e-05
8191.324450106898,0.0005634348995537055,0.009591774326369186,4.00891067107686,8.430700446483112e-09
5022.586777018554,0.0017378302923847576,0.002386933232341353,8.270800911708207,9.112319725344713e-07
5525.69670144607,0.0038985041889445815,0.003640573144249296,3.049132047134909,4.5153659771124743e-05
7018.705075122364,0.0013141547128895969,0.005777888906749519,3.096212550166699,4.595184074446397e-07
1734.8573964708457,0.0032364660324181744,0.00899631078545297,1.138202881797017,7.30001495999951e-06
8554.272273507959,0.0012332237916059417,0.0023580137229793387,2.421270029099279,1.3608835954819936e-06
5740.517783675963,0.00011953692448885597,0.006728412056005091,5.112149944316222,1.3381447667121287e-11
1494.303327690927,0.009746649095544046,0.001965976255959316,3.6306310989145234,0.0007419242734682739
4116.840112944721,0.004364608193387289,0.00613711030180711,8.12559703675167,1.1764832019883101e-05
5757.989702417486,0.0020438295563302775,0.007879609811143298,3.6457796721666207,1.3734546984648714e-06
7150.8036522845905,0.0005678994823248483,0.0035299564000539894,6.025166105544691,1.3732900220294364e-08
3216.289216940885,0.0013378929321431576,0.004997842076366768,1.4610362146038376,5.541877328189435e-07
2890.3254486419582,0.0054090116771966165,0.0011280766184704164,3.306344592265568,0.0002604903242668436
7423.594602960305,0.006548706832518284,0.005896563011548273,0.584692387896485,0.0015551416191154261
1203.1736460027773,0.0034345273040814516,0.005571031015079384,3.9995974805330357,2.9505584832000586e-06
6594.391182459466,0.00889662891066555,0.008431129085460305,9.678590682969627,0.00019881018691713572
712.8588502872378,0.003326129283648387,0.007393367906228574,9.549945996950058,4.852624663903686e-07
4195.432570842466,0.009543964786822678,0.0093590396487328,4.832212606070187,0.00030225578606974773
2050.4195244778675,0.009379963011556164,0.002794468815542856,0.4722811866508936,0.0047228831884203425
7683.393435504297,0.0030951731976912975,0.007053721805825897,7.791114331551294,5.038889992391736e-06
9887.97525275799,0.0006970384455387013,0.005339956256843059,5.295857309852883,3.241307335098539e-08
4939.076430250249,0.004103352289407093,0.0014339908204176483,3.036707245612929,0.00012627330673883945
6998.918575716967,0.0027000244126835758,0.0021847770122707753,7.4469895191548545,8.977878634137397e-06
1749.1722521471586,0.007163513592983036,0.004504455389000259,8.95965126724385,4.481913041176336e-05
1023.5899417005784,0.00192117796078636,0.004192013152411805,7.673512983738227,1.702312977762098e-07
8217.849267072848,0.004722894431539601,0.008124143733937867,9.601220037440955,2.058481593846927e-05
7823.039376144033,0.009523207741275774,0.006398529400446851,9.063983110159327,0.00043568155836790003
2099.9065221826795,0.005864194217455821,0.0035418172277242596,8.96871719450964,3.069988535502967e-05
8518.856573592555,0.002134956239964108,0.00931082399862524,3.8278719493062385,1.9500762116807904e-06
869.6418887026994,0.005952575285382152,0.008902702689278369,4.6762120051676455,1.0299208758296325e-05
6222.782363716227,0.009570030960807123,0.002750751862730064,7.5656122615738,0.0009849232137144612
9878.921058257723,0.005164759413219878,0.0030387963560223,6.3139318461979865,0.0001438693553057523
4188.562115973061,0.009123788775880545,0.004558157347391319,4.777997387381986,0.0005233479349123878
4422.611722427821,0.00656564942384308,0.007225111454990583,4.674356785969156,9.556151971874524e-05
9409.473571951676,0.006937183399953605,0.00925099014888969,0.12160704963487298,0.007606956746186048
5659.4105479525815,0.005881305847810209,0.005290887074016544,4.02182557113417,0.00012496097967450569
2752.3387889265846,0.004008688076673128,0.006051788498072522,3.76739953657462,1.2241803724435608e-05
3315.092116490697,0.005082383323081834,0.0077125253553215894,9.920507790248308,1.1352582016795579e-05
177.30388217388148,0.00898781626429832,0.00733531013673963,1.4413450166808457,4.297426343544756e-05
9908.192783737166,0.0010620066172412402,0.0025621326635656473,5.074076319412768,3.807190574658291e-07
8507.969643170229,0.0038065866201489724,0.007498846234662846,5.0245823572918775,1.8618053198330117e-05
4126.274946694543,0.007913023842267015,0.001276355816877083,0.135717584150577,0.03667583949803678
8235.635891966573,0.008499608565539421,0.00989358213923891,7.398256163700457,0.00023060557215663182
4314.307026769146,0.00887464428992697,0.0057437879529110775,7.537610652629749,0.00024274073039791527
9567.747041524939,0.000746571013825327,0.002201283413642304,4.569716303752533,1.160349625449484e-07
9745.704784206217,0.009188584687557079,0.004013013749191004,1.9868818623195805,0.0034215660972757712
8322.143461766802,0.009418718383524812,0.00928876480014406,9.647541453821447,0.00028700384269602394
7084.935836473049,0.006942878301816619,0.0035021203571785012,0.5560055230914361,0.0033200440454307753
6542.078737621568,0.003530112995816442,0.006346973332390014,5.8940029003764876,1.06648085031751e-05
4062.344801803582,0.0015741304685877723,0.0019220426251725248,6.578366507670982,7.746731215835902e-07
8673.120773852437,0.002812240189866302,0.0024349517812580004,2.909484684923047,3.0070349839049692e-05
8490.591476884443,0.00681831664301619,0.004980237248066968,5.468208363226941,0.0002646131411896771
1215.329664508265,0.005663000942898923,0.006472619076576225,4.8357785228537145,1.5681733499236607e-05
4327.519702464061,0.005426842091265836,0.0035672675134313424,7.974699357663993,5.1812873731989074e-05
3557.0316418214848,0.0006726526772557001,0.007236569865293751,7.105260695604067,5.561581914509488e-09
1652.9692444149437,0.005870572755296017,0.006870127738420349,8.811662225863271,1.2735731790082523e-05
4497.487227836526,0.002471851809596912,0.004817063277096335,3.261343465709656,4.197016315533036e-06
3147.5240731561717,0.009194194910699872,0.004585911337898608,7.879874779241174,0.00024442116009567395
3720.2455180148136,0.00012861774694043174,0.006579522595256205,7.082014461215253,8.579932795937324e-12
8408.885543570363,0.0026014049350510746,0.009453664609052514,6.414391127049494,2.493874171146062e-06
2675.42101485863,0.009896847919451111,0.008655748276652008,1.7533192942320035,0.0006641619277863844
4250.167240373601,0.008192991303388516,0.008887390883268974,4.0153307527662125,0.000210736748058311
158.05094533530075,0.0010609643025925465,0.0011265620821004848,9.614898449972843,7.260394837898968e-09
2699.972685492443,0.002788387014103797,0.008809142138083724,5.2143543784880135,1.3953954463558585e-06
2521.2592561024376,0.0023051046006066084,0.005166168503058242,2.8595001554264243,1.8922619194546196e-06
8543.377471224994,0.006097698781479588,0.007140392296932455,6.933215392210932,9.36907215067426e-05
3983.402789180778,0.0028334948201587224,0.0038398256487030217,8.825955708419425,2.975298560536871e-06
5864.252646308244,0.0029936869496000576,0.008006854782605804,0.8832305600944995,2.6155441507840754e-05
7854.676884479563,0.0037258703052295526,0.008243397706588829,2.2111335593171026,3.261203608769481e-05
2122.072745479136,0.0013169699512464066,0.0018414825170049898,1.23448825538728,1.102729656680497e-06
7018.12818613729,0.0074293601215590305,0.001962696237306846,7.2420058870628985,0.0005907107302414365
6062.897614958255,0.0037366189040402022,0.007972790751780399,2.992166498149867,1.945625386941811e-05
1501.7979427719008,0.003718820233898093,0.006158165874038049,8.482021302114886,2.159441236148562e-06
1836.4529676458515,0.009165744434136983,0.0022422243730038875,3.734916191496409,0.0006077860684362028
7307.15751602181,0.0066503058756651546,0.00616093548352026,7.012090080894156,0.00012992139965203387
8815.379443616655,0.0035069832741179406,0.0030901731463614866,2.7747797204745726,6.106949780671669e-05
2768.9396792296993,0.005175782384739631,0.009138728924979456,5.677504085227594,1.5039526472408115e-05
3619.5578731169967,0.0037848376599884897,0.002334087796799315,2.5736313186161612,4.8555777798095304e-05
426.38394269103367,0.0005200287059381834,0.007791003888074726,3.1895765507146563,4.927691904912096e-10
5920.230212204969,0.0017458294547182498,0.006938759772922671,5.283354931442847,5.891340265814989e-07
5338.2236379161695,0.0009577095840344683,0.005269840368882026,7.142893299143992,4.68511614064498e-08
353.50236394934416,0.007952189730050241,0.008581758225974047,3.7766212293121373,1.712850410565944e-05
8650.596684824857,0.007031918029894415,0.0015312897257269233,2.387780089438784,0.002271692024925794
1499.6382414410934,0.009885088767351613,0.008713466088766393,5.268386277604976,0.00012248985808110103
8668.840286603352,0.004951006509828085,0.009395732161938737,5.337476726994482,4.0787609647707386e-05
8697.004988074028,0.009012242810915973,0.0069256053998728246,5.724292970259989,0.0005683050893324262
3065.16574624794,0.006839450008863162,0.0022110438868198743,1.628314677986366,0.0007315817563079887
7016.557581494108,0.009720155120951934,0.002363352257345199,8.560951720104237,0.0012156995515500554
6158.512781303579,0.008351403689054415,0.0013319594797806449,8.133454245959458,0.0010859444247204393
117.29565589793516,0.007859684620291225,0.009890235895440868,8.734881196770688,2.0346918249922607e-06
6872.593220089543,0.007395892206310564,0.0031983932200602954,8.244900779997899,0.00030621434105443076
1999.8133829343003,0.008325833062140818,0.004160966888535908,8.88901067799117,0.00010202637665057399
6912.76032185634,0.008566733955094927,0.0020017582160100395,0.12984435012219261,0.056251981812485224
4200.239951870494,0.004939960979419288,0.009019726940268702,5.966534383863716,1.825208670948356e-05
9772.729544539305,0.006948825260593251,0.0065492808587674185,9.416643591440065,0.0001450880288939077
4821.858404929159,0.009366839662226826,0.003441303434466345,5.622317615076605,0.0007533700303864058
1563.7591248772517,0.004755172316099318,0.0010353840462460691,4.919715193221904,6.163868279723222e-05
3354.550392323818,0.0051492470414520285,0.0024743283077159036,0.592224989747659,0.0006320116236569662
8273.9707190073,0.004304139961493274,0.007670810207268187,2.9621631374870505,4.907600427967865e-05
6635.3134630938575,0.008420008140831305,0.0059962255435240175,0.8041969355695983,0.002716007730525439
4341.102984917708,0.006013863923553528,0.008090453986904111,5.555971746928388,4.960682616222436e-05
2082.807162246656,0.006565627566590688,0.00879461453426932,1.2139027435972911,0.00014236827448441445
9495.174071587659,0.0005333882605996376,0.002765504276767696,6.174810113928671,1.7674156142320514e-08
4745.035027476002,0.005227537426564442,0.0071272442390636175,0.3634187387540858,0.0005372283878499102
8421.29565340497,0.006991328599100824,0.00641413754012937,6.435686348154973,0.0001914011406021778
9636.117077240047,0.007871620239351531,0.004310659768475585,6.18426033860057,0.0005449880486264226
9505.043700794387,0.006506036695150892,0.0011895363765396629,2.422122497894023,0.0023211660311422888
4698.114922291686,0.0042493205887314724,0.008763398689621216,4.457938903374544,1.539766368117481e-05
9308.269533288742,0.006522944073352085,0.008947229816515499,3.509870034472214,0.00021072876785746308
2184.2792407263814,0.000636462738702488,0.007553659552803642,1.325522934710801,1.40577340674151e-08
395.7775432452657,0.009294492323136056,0.004955369168596519,2.673649230730998,8.754539012429706e-05
6768.686678583,0.008292065205774668,0.009643340523615505,0.8682360418503423,0.001500893297681298
252.85304769496935,0.0009567281732141713,0.008279517482825042,0.9580569100192575,1.0487838601205987e-08
9836.358840768286,0.005729649509254453,0.003095806827117104,9.29857497797282,0.00014461595974423627
8925.069223153232,0.007966960383572235,0.008602049237082498,3.6540266364782057,0.00044922971576802215
2411.2291913476697,0.009205457976115774,0.005334524319360883,3.870031045646343,0.0003293592227468939
7708.261523338297,0.0035487409156890067,0.002516138588906272,6.993161679560387,2.72838324746829e-05
9688.742227431898,0.0012795905779970573,0.003911974504437091,9.04609280149926,2.8824007830702537e-07
9950.989450928082,0.009939503643583342,0.008720447791400373,8.260224815842927,0.0005294857624281773
1866.4533458323424,0.009269185198160163,0.0023792518502371903,5.127114518923855,0.0004435369733115817
6186.187051064834,0.005682577431030082,0.008974560052153212,3.2424271732434637,8.705244703351713e-05
426.0809042513617,0.003651112504602398,0.0016014852731977372,5.684162970178467,3.2663547288771207e-06
7840.6670029252255,0.006501965932929401,0.0026819545236902173,2.858466992908937,0.0007178059645244815
7700.756846853834,0.00020202219363824536,0.008798651248151738,0.3764320142210179,1.5208520624256441e-09
3787.246413972597,0.0086610833211067,0.007788295977599386,7.580003786038771,0.00014176220020786426
8458.921510822416,0.0035098354013549625,0.006157356415105861,9.651034237649197,8.483083303638337e-06
4344.344978837215,0.0008563085232522874,0.0083514726395503,1.0433943721813406,1.0526735360055635e-07
5780.3840539349585,0.005641773792479505,0.00790399203728603,8.39286454197187,3.4667501936003895e-05
4092.1525276037837,0.0018575891535335361,0.006951778585023303,7.594555001174652,3.6241995473235123e-07
435.32348621705046,0.005346738667101754,0.0019449737309133412,9.334091148059155,7.695592043799673e-06
4346.629646879408,0.0056092979864107,0.004276586932420876,6.173792255632884,6.400254668297904e-05
9163.183043417226,0.0045674964358496115,0.004432783926505026,3.0884941145292553,0.00011439203232479427
7707.213104638672,0.00393672098161141,0.004246444328511437,1.075851742623073,0.00015911749397783226
1669.7457942276676,0.0049693313495150025,0.006084406906139007,2.2399147983080483,2.9339473646081992e-05
2395.8163614705436,0.0071965355159798365,0.00855086160039898,1.089775012552771,0.00027080743353550147
9647.608803478955,0.005434942383578607,0.007989052416297923,6.645405335853291,6.226480068187345e-05
3937.110736262788,0.009232118557141884,0.0028918178007787025,2.482244027703741,0.0015646874762141796
9131.674085848455,0.009898772296679058,0.004597737701489859,9.6528701248996,0.0007757735550693937
7171.556622014194,0.0014633873769790053,0.002326208479608115,0.1520949847911392,3.6504550678852305e-05
8700.038163233467,0.00947180794079397,0.0048950305522204455,4.8224808164194926,0.001164894677954442
7750.889045161262,0.008938112365897382,0.007971894297396049,7.919731268261193,0.0003076965799873135
7682.995334049201,0.006519542470399046,0.0014449887094899988,1.2467360259022882,0.0030256589112667783
7921.162216705257,0.009678579358669991,0.008744724328708837,8.954701202837752,0.0003485764416304913
1335.8679160939764,0.006214455435198498,0.009067063827290146,9.216967615223565,9.362266137933392e-06
307.31217195842584,0.0012794299583249891,0.004900929063062271,6.7250568051492285,9.811408021009198e-09
5836.723961175642,0.007789167721639756,0.004907983226317187,5.879085142592157,0.0002924020697721768
1129.6038029410383,0.007576187200211649,0.0031021719514821118,8.510304903562426,5.535767391169217e-05
5687.455276535757,0.0019026631998149903,0.0039821039305578945,7.398883423169119,9.934517487223063e-07
4039.313973334543,0.006464242690762565,0.0014849006816037517,4.786205272584938,0.0003897170283344718
9853.425385414574,0.0004768965322387061,0.005140803915421978,0.7031285645547943,5.537044264257802e-08
4815.451750647787,0.005282786478705047,0.0030043349114484575,8.683758867535907,5.6453783311813446e-05
8627.835176917199,0.00434691393007711,0.0017023067743180732,7.229085528282855,9.830253100067085e-05
4907.384739113399,0.005258907473623374,0.0039838164489730075,2.3358370154817485,0.00015839820514643494
5837.559013462342,0.007953152215329037,0.008035092444509164,6.437149414720072,0.00017732251409747406
4102.636336924088,0.005127977078320421,0.004944677222743553,3.8558190662846643,5.8432250766808874e-05
2072.2638445261355,0.007564083476128533,0.005457301302644348,4.552112220354767,0.00010723567637227836
4462.354613206459,0.008567558469165897,0.004795740875057138,9.776137019248978,0.0002013860038615566
6704.422489403342,0.0009747704434800746,0.006987261826978975,4.24743973057784,8.00933439838691e-08
1174.5878358422933,0.007979939814844692,0.006961376602901928,0.5042857703053639,0.0005328095559561132
8408.866206684754,0.0025502280992444476,0.007585708627358881,0.8006290246126865,2.2997781708391462e-05
9741.629891890876,0.006571742144844674,0.0037591612003928087,2.812615086173714,0.00067485787292742
8204.656297414316,0.0034669875894037397,0.003698319199874182,8.752063348532722,1.4381844272914228e-05
7871.973778522085,0.001790398369967767,0.001133785884902949,6.461486768838881,4.335894578516995e-06
4432.412657895673,0.005691050959207907,0.00905531672437131,4.08714455640188,4.93339996490968e-05
9698.965050665214,0.004374436464713146,0.005596617102481401,3.378781434667679,7.375441762324181e-05
853.3890431927643,0.003970703055550244,0.009680129714096083,0.48876165439512187,1.760752385555742e-05
7423.687232729913,0.00850846376774849,0.004426981307584398,8.037219984052502,0.0004294084868777358
4175.227206404277,0.0015580745817235478,0.003215839676342948,5.995493215856452,5.011568430486566e-07
9830.547318586938,0.0022933339981399724,0.006130913105451628,7.5933246430979855,2.293769071259449e-06
4651.944661943785,0.0009871643241040281,0.00464108422773442,3.128904697102726,1.1946493381049564e-07
2174.628883699315,0.00291711218608095,0.00952333908170494,3.624255429332477,1.7916349172404539e-06
1861.002043082831,0.0020248442624503046,0.0033021448150756362,9.017074824453674,4.125831145839381e-07
7261.81218498608,0.00267419355625236,0.0012597882468808304,4.933655888039324,2.3464421026425682e-05
7458.846212439834,0.008893638742861138,0.0019844464836349155,7.004999717044077,0.001318262698064556
9120.626792482057,0.009025752594230637,0.009334032268596488,4.185171301724974,0.000608465184701706
3293.948037843008,0.0040760684511194495,0.009802394616461006,2.7729543202605775,1.3136135118538998e-05
2495.3218986577904,0.0003107267025903375,0.0018218751246979457,5.872791576829768,8.537634819014055e-10
5894.737314329427,0.005810937607963514,0.008510831889172637,7.10239339365471,4.366489861380325e-05
8316.280909901589,0.004694837988372004,0.007434965582018701,1.1273371772307152,0.00018929480033482023
100.89208587414365,0.0074669693872797625,0.0018552195928078813,1.0883564417346796,6.099974164136785e-05
5983.1153729887355,0.008403043076630036,0.002003883879156541,6.1627913917470325,0.0009486010563411858
3693.883541609919,0.008120744305062344,0.009766989573801947,9.665161942460042,6.68277086486922e-05
3695.0852135609725,0.0007967142536339301,0.004023293429987494,8.356720029047873,1.7389101058025737e-08
6521.2672514979395,0.0010072700929654472,0.007976228169580036,5.238340508996033,6.309346044152747e-08
8784.071824883058,0.000565785721233895,0.008851689239798271,6.562625790248415,6.084990383822925e-09
7521.545876686796,0.0011846253219068045,0.004745797280641729,4.142444827130028,2.958864825926575e-07
8024.608914378876,0.00765508796759849,0.0020858695814233285,3.3589612860617533,0.0015445157997410373
9092.417940296831,0.004027381393516883,0.009915983556885184,4.86218262125894,1.9483332780534638e-05
275.69554556746675,0.008596996489604386,0.008522458158471313,9.322534104783927,7.4435099633046945e-06
6464.9093963868145,0.003898487233084441,0.005408998029548409,2.856225306494539,3.795749187659117e-05
7133.595593170181,0.00949308108421499,0.003438768108728847,2.9972338807004766,0.002207362239167537
680.9904125744526,0.008368723221155469,0.006260936981126293,9.535821924087738,2.1970515010575037e-05
3587.524695173482,0.002627996172508291,0.00981559100209575,6.918294280852926,9.895510708885024e-07
1447.7583454799405,0.007462720834514109,0.008458515272314435,1.7253933045745848,0.00012082658471963821
7168.652059345272,0.005283291230056963,0.00825133566059606,6.59991281066053,4.02766312109237e-05
6382.804340143446,0.009271188319598942,0.003855065324280387,6.194546667045022,0.0007754820639896707
5105.314581370276,0.008971436861776086,0.009001773057686076,4.346381643962891,0.0003319513934035564
6869.869934419652,0.005867834388001108,0.0037081502806074794,0.5378217319909423,0.0016037036540340307
4621.667326683813,0.004912467793421651,0.007716764132428229,9.445068424840954,1.450163923994278e-05
1931.9214514016212,0.0013137614084433268,0.005772069732625744,3.4941524465890414,1.1205775924762134e-07
3258.7645510822217,0.009223769021934102,0.007475846681344647,8.621758899658124,0.00014371109053640772
8906.389495694222,0.008982958391946513,0.0010453397615858438,1.1697683134093249,0.01862437891637998
1649.7276203577137,0.0014288817159357303,0.009404967853765843,2.725362712846924,1.053599660556094e-07
696.5539852375247,0.0053465782299165375,0.009122987801902814,4.497820260766581,5.447273476085274e-06
7198.79679650055,0.004564425075319238,0.005050871715758769,8.961030387190732,2.7110644513881507e-05
546.7842467803092,0.0003885574053366135,0.006543358250516947,3.149566963910508,2.374898733578607e-10
8477.250322300659,0.007379889944537597,0.006639238190291808,1.0217418661914865,0.0014556433997400333
3381.12490065328,0.0027801438883348867,0.008484281520711462,0.4785353887118624,1.9537143384214837e-05
7315.185689711369,0.004856471424285175,0.004275509427641599,5.3887426554702325,6.93574757690482e-05
5660.580270033896,0.0006567070144966184,0.005490679205415505,7.509938374228694,1.0026399746812133e-08
6431.511606238909,0.009209722327966232,0.0020410030364127847,2.8230182233465695,0.0031535647813070973
3036.2852910724437,0.008469051755966924,0.001317242317120993,9.5911766437422,0.0004855165576401392
1588.0289534391154,0.009828405717159714,0.0030273726436126753,8.845450547201374,0.00021730252092594444
2448.753796602774,0.0026766043092743465,0.0028542775781742378,6.232948346736504,2.7742906971824576e-06
4305.3035291226415,0.004346658799885585,0.005222938745897825,0.7203449602695052,0.00016040961961474013
3159.9676704707504,0.009748868358770034,0.0011410636049478222,4.47737133037608,0.0021939482621330126
9394.459136541414,0.006870673182176588,0.008942754335758921,2.3100296209850257,0.00039796051273979256
4246.916043022433,0.008662553023737396,0.0034463471950931398,2.084388762160894,0.0013073125628399165
540.4624887542676,0.00529528547597673,0.004465843187994322,1.6049724593483758,2.328155063599822e-05
6306.524986969533,0.0001915975342560908,0.007092606765352771,3.55320209354726,1.324292373156596e-10
1006.9634212357702,0.008546731077213373,0.00992065139279993,9.825453543950461,2.1646163838853633e-05
5559.898009794006,0.004856251662997801,0.006906651282705804,8.362524832817611,2.1024539911787273e-05
1189.8876724768224,0.009306083703334517,0.006285785366172613,1.5724772303098948,0.0003545600138212617
2279.1636072116958,0.003262327157415942,0.009726941496165643,2.264611671932992,4.602304909753103e-06
7803.803409973995,0.008003706721396385,0.005192504620384276,1.5925885583843638,0.0015207239611780745
1580.8442502591636,0.008678311460225763,0.004994633120908984,0.6234898677427302,0.0011307247735747917
8516.258214747952,0.004200626018581772,0.0014688352971645988,0.22525237238078782,0.003147185232070481
1035.6048028910227,0.0014340798535767466,0.0044853054103262254,0.6472326140536988,5.925088850393793e-07
3009.404544240256,0.009849780357837908,0.006767685027374788,1.2944810351840104,0.001269728338614616
4574.682089082011,0.004304163274085014,0.007977153581613546,1.3808049779094551,5.5975174604085e-05
389.950775483666,0.0016995431589219131,0.007673085722344692,7.848758184743559,2.121423941850573e-08
9852.649238901175,0.005856911519197464,0.006288832860430637,2.797568638778405,0.0002587836039971442
1497.6099777720203,0.009235116932277769,0.005843085432214655,2.4153387927827747,0.00030311533790491375
2938.9420859483953,0.009781055296708571,0.007148932487048807,4.050708980404254,0.00036477203156954084
6335.796901155497,0.0043987799962201595,0.009318893789740754,9.40126140681161,1.0632603229212039e-05
6799.6413016876495,0.004300992402557204,0.008343742514899158,0.6288884703752167,0.00017413499761402993
4533.037363754546,0.005359464209014482,0.006647731019234931,8.971989106130573,2.4624788452274105e-05
8203.095688595868,0.0019182528821018313,0.005673097425327465,0.8342123085497869,9.21646260967087e-06
5998.694598631634,0.004188381492538091,0.005901849583407421,1.5515722816222568,7.916649473285723e-05
6757.599833793004,0.0075019198642811815,0.004931464555433911,7.530228298848963,0.00022633826359221194
8783.961343743586,0.002508541692742993,0.007965020762328811,5.620520931970667,3.051210104629579e-06
144.63077884659833,0.009641303753606344,0.006504993482834806,9.947487378990893,7.584088826331948e-06
9913.946869619647,0.00925104428948225,0.008802478518027035,0.4945253959523167,0.00655052246227092
4810.627705140547,0.004409098336868548,0.007236333558976811,6.409144272299443,1.539366917243754e-05
3406.241986298781,0.0003371509976796752,0.009263219100887607,9.247129599201859,2.0177357991405603e-10
9689.897714481067,0.002960016315012346,0.0061159748057496,6.22881901781907,7.668035195540266e-06
3955.538361957581,0.0018415275595916314,0.008702318443808059,5.092245654747479,4.0311973489057977e-07
6066.581322526138,0.009941861043647917,0.00674007427267953,5.355047012790433,0.0006448321675747884
6159.318668862898,0.0028247012297685286,0.001710112540101575,8.426310945469067,1.0686130237919384e-05
2851.5125400451134,0.0042393569337010354,0.00183450610748126,0.8371014301390558,0.00023552545974921075
3551.40684843974,0.007128239227082716,0.004157763694344806,5.066068343204272,0.0001709458382583431
5536.347755195262,0.007555973575852702,0.008590072751665673,3.019874291199707,0.0002731865177961069
8230.213011028161,0.006410765574459504,0.008173692443881008,6.74115119521697,9.907365510379449e-05
5518.93234503735,0.0015372078745538704,0.00449892672233461,0.14764273130376682,1.8218992947305674e-05
7839.308463039368,0.009789158526313759,0.009048076913941855,1.244445237338909,0.0025106548456246725
8950.28457494056,0.009036071375454237,0.0079553185525722,6.014265318541776,0.0004897508324911544
1006.9730510008254,0.00528688792831443,0.009231667287359416,0.5805320206301993,5.7646351780248204e-05
4578.010925223374,0.008424821936587645,0.0022894236534919113,7.229545497250548,0.0005471954432017317
9221.937371445501,0.005995646573417575,0.005021696653651426,2.2147749295015773,0.00042077126985744126
1125.1752969939653,0.0045312421731092305,0.0041488643123595344,4.542041944115993,9.884820730763669e-06
8592.25470669534,0.001867932364306896,0.0012527853531628624,5.514454257842043,5.946102755108571e-06
7375.075684078997,0.0030961473389512113,0.004340397733532427,5.367498456605275,1.1423820998351032e-05
2148.8881212496126,0.00530810903800292,0.005895599085975788,4.765801834584443,2.384345079164697e-05
3749.1587628302523,0.009293593601065922,0.006441041602985193,4.227020484795294,0.0004034019282218125
1078.771609152407,0.009798106177129283,0.0024366101099612706,9.374295886341239,0.0001709358911081073
6151.796661052845,0.0022812011365306306,0.005646235475697227,5.821599588179983,1.9902831090727803e-06
2901.810089575821,0.0068730250164106815,0.004629092664113191,8.04741817136448,6.826028966920155e-05
8365.069840140268,0.0014876415288814836,0.006986934501302421,7.640092106808255,3.01395917213634e-07
2269.3329097521582,0.0063841719294853065,0.0019454972095146244,7.016621834109371,0.00010844704218707054
5024.4365754012215,0.0001501877285463739,0.005337671564820633,3.2801595172151825,5.733743204048057e-11
5309.133409827849,0.009409415665135416,0.002007453086376556,6.578229815646749,0.0012375982715967476
