delta_P (pa),r (m),mu (Pa.s),L (m)
958.0136875430479,0.003398801676181817,0.0011353434019953828,9.980147036238701
1169.1898428750553,0.006667636630630907,0.009338990445260379,6.984958451210426
5853.602491044184,0.009010074853879155,0.009784439032796865,6.090880753103028
1423.5788365259693,0.009196545905894664,0.0064853945086693265,4.304610975478083
1219.054826041017,0.0029752046359420637,0.004076316244564263,1.2535222312264565
4855.798703942038,0.009813150016224662,0.008504036873820299,7.117079895341313
3711.3881753556257,0.005727278067419906,0.003327397173345908,0.7176097438819415
3355.0241007191494,0.00037087060845850974,0.005194060190499614,9.925521263614508
7213.752374112289,0.007654282285119464,0.00913021672731203,4.113884260303722
7638.354175071886,0.0027296593207117754,0.009062592726374243,5.977169381059321
2485.906333378741,0.004562415429491821,0.0058783563231989185,1.0964715169475485
2153.512963697596,0.00652403595476272,0.0034724271784245383,0.7813054622869295
1055.4610522735325,0.009008546709308236,0.0017769470451235885,2.606071812696681
2915.1020685385456,0.004286986244565056,0.008114608820411331,0.7875567918483765
3430.2681655875726,0.009444692499869121,0.009324254751622085,7.0311921722123385
1328.5795815863435,0.007109028342989241,0.0014083415243838764,1.8036689338173149
7119.327140847293,0.008196346788913095,0.004046118319798535,7.1494299576696605
6100.459210292762,0.008161922859670418,0.005273884176645057,2.9255772332190815
7937.902935558435,0.003820955964567341,0.008527361986471926,9.906486549839974
5523.176547681098,0.005647902987602817,0.005316160993498779,3.169145804988427
9189.017049960492,0.005393366304566715,0.0068007039498964176,6.285518191395497
8306.224865899096,0.0026278449957234788,0.006980985739867998,8.94559264017016
9075.52267131902,0.001333141188358634,0.0056961087886043356,0.9320268074439226
8535.240960806594,0.006154577652899927,0.00404100151296572,1.0376383980056016
5005.500862232198,0.004021472531009893,0.005053558626920142,0.40511430264714876
9661.253907636936,0.008966207460768358,0.006552582945423084,3.3373599729234775
1114.2793215875695,0.006239088294597432,0.009278003333103614,2.606692703705259
7325.951524088752,0.009121366115757423,0.007476659689647937,1.637839462172399
8304.428169699962,0.008749300223016083,0.009000191392663545,8.896484394582144
2594.4715361896483,0.009935108557454442,0.004732573044346249,5.88361306547388
8687.658626055041,0.008395233469272784,0.0034339122388414665,4.702729737620433
5486.208094298415,0.0035696259707687374,0.008560460343542233,1.257710674668553
7957.051563516426,0.0061272818073551515,0.009138667071442227,8.391940299569075
1143.8277016969664,0.006336902590392882,0.004021015969600802,8.29469204975683
1973.2819162802057,0.005484251254083523,0.002893759797113647,6.545944404390463
434.5728557576616,0.0074692822721666805,0.0017125921722335033,5.789631903353729
5267.415998419507,0.0011650072615967647,0.003882010872415789,4.248951224379166
9912.91771937592,0.006890123798090067,0.0024115351274134537,0.7991686666009685
5584.401149214497,0.008919737363748,0.008511887161096122,3.0062592292042067
4190.656996440059,0.0005367279793409001,0.007479423807031157,8.731454370813625
7490.65019666578,0.004321105632638247,0.0028356159946234727,3.8124759322506967
9584.051350905123,0.0046848593273933325,0.006908973215880934,6.560393482967023
6499.799475773268,0.007563553409408447,0.0075500560772679874,8.0682954082712
5396.958373265909,0.00446686418135584,0.0017760854930859386,8.96941389846863
6883.969924958485,0.008762414264057843,0.006668217740169229,8.829067841783052
1410.677243032983,0.00903851984621349,0.004323425708086933,9.63519831145536
7572.994426878192,0.005486053612157895,0.007008638134447903,7.2956578807732635
1357.2592978065497,0.0022193749109979876,0.008156055060900592,1.013636614318176
6152.280272195899,0.000817496187049819,0.008315998961968992,6.655703012478117
1362.8144142239537,0.0028015196734289733,0.007594479033273661,8.734838733719922
537.620299121402,0.005927467622616424,0.00968226259760992,1.8304820980273173
6397.368816627504,0.009567211401901386,0.00558652793307133,5.313789014528967
5342.42330131735,0.0056802398323583065,0.008808251414880891,1.0493228178059473
4770.675775880163,0.009401319681762603,0.009650360582620202,2.2981025010871927
728.6245806728984,0.004965597823495134,0.002113526727261069,5.520679852306436
1266.6464498899554,0.002047873997279737,0.002916969016837698,4.549735800368068
9643.323001322626,0.009914833019459689,0.008916084120254464,2.284611111477152
1822.4114560743728,0.003714077665527126,0.005137722205209315,8.812045909925553
5705.815443728347,0.0016907556374290466,0.0015125864739133164,6.525009589597496
5925.584024516492,0.007090119344527082,0.004207583364600533,3.852067968448337
3116.3964269955195,0.008901147730338881,0.0036038047299386208,1.8331736094026294
5500.370226131933,0.0009510236277876358,0.006554112521265935,8.153373160543977
7112.066792405125,0.006981304751128198,0.007228088183658787,7.719736939507634
1319.9593857280424,0.007453739381411545,0.00374305423503834,1.277515408306478
2604.4391818900367,0.005049287501159319,0.008229664503249794,0.9644238717259045
6475.405634620492,0.0072893971958336,0.0063434861135874135,0.15293967437082678
416.29892606589493,0.005512362084957105,0.007847411065423499,5.865595859378316
1599.651103380653,0.0023601234998692944,0.002304406073744607,9.973712100175161
8346.008640440352,0.00402664798643455,0.006203073309186114,2.8260545588578565
8508.584092313053,0.006859878684397683,0.002368678976656824,5.293902687557946
6753.373041442344,0.00859932079669471,0.006581249283101735,3.4110694853993087
5659.5298326157745,0.0003891783984262223,0.006125146070829201,5.745951588630575
5122.960479731016,0.009233729280491904,0.004549230463108797,6.239648501022738
1357.502546681846,0.00390840089024514,0.0040755238036149,8.052502556185921
6358.298532964758,0.005444623449091141,0.0026102582980702797,6.186780839989128
4610.543729508376,0.006612599664586681,0.007185384951822739,7.572049591266573
4134.323607908893,0.002179497827566285,0.006711590326976066,9.676261651393984
1642.0898889040252,0.0008130620281308914,0.008643806299827458,2.5460497056272406
6508.503756968637,0.005786629061173942,0.004360670729597639,4.0851247251633795
4996.583455288017,0.004976725875927689,0.00545424851038589,1.9764019145736658
9958.65598525043,0.0023640178260660497,0.005209016852519631,7.072268207997198
2062.5860992243597,0.003758031368899389,0.0019098740471928796,4.227795493599744
6032.091112575669,0.0017037700908514703,0.00697273597357687,5.342724378915462
8003.710921420298,0.00028627629610236736,0.006706617879940131,2.904742033262859
2847.2642562851283,0.0026965235963367813,0.0032780365560556423,9.243015799973056
768.7313560159599,0.00038555845803600207,0.00457371205043239,3.88935722884857
1159.0368262753377,0.0021507547362918504,0.009757742656538951,7.951940612567227
3257.454600285486,0.00010849081026545021,0.007564306747004481,9.605278266207065
2619.3457547159815,0.007879943280131536,0.004539104118557522,4.321435094238821
8850.115348161955,0.004125793608516128,0.009133826407078847,7.764147368122573
9567.064838720802,0.0059021128132917865,0.009036247426025448,1.8541450497331344
3020.3026742004736,0.008342320755315035,0.0031489833392587996,7.937384355006228
532.0778145140932,0.0008797745754988045,0.002887129491119836,8.549336964477117
3952.440679025883,0.000560481934937397,0.004921303198862444,5.195443410358364
8519.819567483926,0.007017842641449757,0.005050152923875501,3.775843777997642
584.7316051748218,0.006480947717840318,0.003678601563741581,3.7226534607849393
482.04251015830556,0.009636279505796886,0.0023008206458539964,4.969640816073335
8714.191223301928,0.0018752835115874228,0.00872881806757577,6.92834601008851
1112.0913862591635,0.007657936879244083,0.006687733157989267,9.98523491236852
4691.398795619134,0.000545972344563837,0.003809879258501886,6.864052065160683
3807.210300248098,0.006612018737132304,0.0012301829692144615,2.024644818359732
8089.1558455761815,0.009878828490998595,0.008692411888339286,7.359735792934184
2832.4285682957666,0.0054212457292269044,0.005407868431782586,2.4891432698427916
7608.615000973451,0.0012478564652178062,0.005400803930923797,0.4221568606420537
3265.818248242242,0.005559311529635683,0.002049598588314873,1.3610553227384268
1738.5226885456384,0.008364943463524297,0.009365340844384524,0.5874675931639364
4610.92814787549,0.005570881482654827,0.009006851126402881,8.534437345320159
9304.893386697368,0.006571278688012801,0.0039394514150846265,6.924626642567864
4090.7810168463784,0.0051185608540239985,0.0017212058087175625,9.933243735509759
3472.492804816775,0.001975340669891232,0.0015198442989064922,2.208381591841876
8214.984558169126,0.0044826701803515005,0.004502005134707089,8.211329611258352
7120.166841532417,0.001044802599756205,0.0024751369182563644,5.149165261508749
2803.7145435770344,0.008621727530584405,0.007116668237389822,1.9288404969253123
6587.129824540264,0.008731991915909244,0.004373445687212126,8.566724771436506
3698.5604263567216,0.005300925538475971,0.003425311573342773,8.726944772738525
3434.5762330218968,0.0045541720841278405,0.0021046612844293927,9.81135052543721
2792.40817210925,0.00793869954126611,0.0019869263772394194,7.1001402705918935
279.3221773301308,0.004790590442077405,0.007383191726038026,2.7073909898647552
9737.617119030552,0.005378996218886585,0.009992621605897804,8.711993171218676
4898.813572538557,0.004771197961886733,0.002443007719557453,5.425800013563349
4165.466309872636,0.0018449835360542085,0.005352666148059279,3.1271455327359874
2723.918170875062,0.005342294457005426,0.006678125494251627,0.7097854668937565
1769.5118205739589,0.006436637687322372,0.0015623708955324524,6.491132320298391
8959.049609177497,0.0027373017060982508,0.009771897395368927,5.157854366289028
8170.6265784177585,0.005723171804020545,0.002137081164905944,8.772526478937367
9365.638360111656,0.0019070954431018323,0.004592380777991054,3.2645438985759063
3848.2601860119944,0.0027495529978530772,0.00483741119418667,7.570455212351158
1213.004429751257,0.007034133290947901,0.0017000443597150207,8.762301999056968
7069.825626019913,0.008280605018496168,0.009253474583746594,2.7459535293552872
4253.158643919766,0.006263669521654102,0.005240837611437849,3.63384604372993
3405.4283366033833,0.0019958092713374394,0.0034859926202451745,5.430384607821402
8382.308069232344,0.008051769356072738,0.009220796350157094,5.712818070594866
4156.345661794716,0.00971668870815377,0.0011472766698126958,0.7391668935366508
1108.7359669488033,0.0021020880643526215,0.004541172908770982,0.34551381932711805
1314.863051422477,0.007824100338893867,0.005673423438316962,0.7558945771416344
8965.740690001743,0.002479492975636467,0.0036900599900593933,0.48710023603980435
975.8328889386988,0.0005744368687470858,0.0041782886804369885,7.626061388733826
1332.5042755915897,0.006862898737971556,0.0022357400482515017,3.7122363900991755
4699.431569850096,0.0005170067555401182,0.005196567815976461,7.67293339556431
270.441437760779,0.00017463689383808313,0.005759569232424499,5.644609209896091
809.5929962690111,0.0070167561422148144,0.0017548301119856427,0.1671098297915008
3661.555253260662,0.001315698301212548,0.0046129358874649005,8.304464312184544
5966.152066908556,0.007208713275922174,0.0022171729257081264,5.103198295622645
2188.4073509074897,0.002369108479670826,0.009052253151070225,7.936326425040903
8866.982404951448,0.009179875334434992,0.0034310250227404466,2.415000856002022
3817.2755127785053,0.004650108750847308,0.0067046255144380396,0.4131954670810144
1203.7203271370952,0.009712948322045747,0.009804804044599078,8.631567533363146
4131.229602478374,0.00041382346544856745,0.006476263344236832,5.78514106593134
3051.9904564781823,0.00812955753175507,0.0033922246588463656,9.639782141985203
1034.3314250957176,0.005527286758838695,0.003285773538313039,8.07490590762827
9762.848618431899,0.006343348168821831,0.008756002606622505,4.043506385483288
140.6132994107147,0.006565125156691028,0.006279666671815834,9.438600267829663
2004.4842734936778,0.002904628328457382,0.007211804332017219,2.011798435122266
3565.9033954992874,0.008088156217042156,0.005416233717448683,7.724203680690853
8603.64074283283,0.0064587006004159725,0.003477126447689123,0.8620082401683563
3276.309211955519,0.001807641512237882,0.002223702031751828,8.764127889254517
6130.643925493051,0.00982047331246985,0.0012269001072794691,5.805258443595837
9805.570410301638,0.009941451747953894,0.007511011992852188,8.447328211731943
3904.3305425700805,0.0007486678100587566,0.0018229654081081052,5.033455868311543
1233.6420670768655,0.00590034512004844,0.006934307789002621,3.920199465977851
7604.402645863135,0.00736118715644337,0.0089691761290983,7.848996323195694
5617.585225601458,0.004568516070731773,0.008294952222293256,8.100517732095012
9130.331864793481,0.007192831748475149,0.0022108252894332235,0.4514206298361396
4202.013450210729,0.007506739032282916,0.0012291242815693133,8.10143968318335
7480.340134535017,0.007239375468243341,0.009156916965598887,5.056208663540135
5467.895564779966,0.009908107469655352,0.008288049618884429,3.0282425306832423
6474.8289117468275,0.005915586760735612,0.007056736390663811,8.560413572447711
7101.546541708069,0.0061588876093704404,0.0021310693284804392,7.62550882571879
1058.540848522246,0.005577206569769459,0.006469291384235841,1.5013433829442042
5080.583889641743,0.006400515981331862,0.003861626152184946,3.4433302655662255
7457.716324548284,0.0009298710530826802,0.005444429321046036,4.324976069011958
5810.752011869564,0.0015572307273970768,0.008834218109184812,5.627647670653982
4450.435254910098,0.0017629605535138951,0.007896674708303367,8.407602270983316
5491.687099440294,0.008468211064185516,0.001543621881916409,6.761566342481051
1521.5120017809952,0.0025306447578874744,0.001593277315830733,3.824615319070414
2185.660473477673,0.00441719204274231,0.006659431768429743,3.483492364353512
5736.450034822216,0.007751171108753045,0.0030555869382114307,4.925848265555423
6963.1182542442475,0.008497550681100705,0.00977276601848712,9.477843671834403
3821.314323043884,0.007368427886659091,0.009824875330291503,0.3607111779436085
6070.146198599058,0.0004787755710400369,0.006954005070289254,5.548830116959303
8485.429106731379,0.008487755314289995,0.007310273561772441,7.325690334555134
5568.409788504987,0.0024545085264271894,0.0024607889017478624,0.3613304950153825
5845.532919905079,0.0027474024400851306,0.001034487705251456,8.92951839981223
4228.395455805638,0.006369472850633849,0.002288533317419696,7.597716806072807
590.6501419471433,0.009832566785101728,0.00586733734899142,2.708105903953092
2655.4330592209512,0.007155399799713469,0.005401524280817712,2.8466649264049737
231.05147885300107,0.0011010900925186753,0.003633098374136076,6.495808760384526
8265.093168345747,0.0037991375655025347,0.008593829840334986,9.141398593911017
7147.384737880569,0.008184856228202015,0.006671484326082241,8.379253881519407
5647.651659824854,0.004901994758745527,0.003979297993259625,6.9519043893640555
8629.36650394682,0.0038930741692228227,0.0038522664812726884,8.866391261232698
4503.406362597079,0.007342297502762521,0.002086504918270278,5.207827813584145
9838.145901701066,0.008747881890895577,0.00789856915722292,5.124037824298223
7423.563984105898,0.0006947854459057081,0.0023943921753958926,3.3771865296570787
9150.638232280891,0.009231574237289165,0.005593571958124814,6.912499325810409
9598.55068771673,0.009209825424735444,0.005392627443746373,7.41006079917944
5310.540545450993,0.0073536142583815745,0.008627483933655984,6.567524989297159
1849.1411831769115,0.0009076931393857283,0.006583366266598243,6.148092728403464
8031.5392546276535,0.003002710840746952,0.004738627698862287,9.330231741819883
1678.1904676241368,0.00924656153844642,0.0018264973676319616,8.110910684674616
5558.833993774166,0.007812832888289784,0.009035356795488652,6.3476948154192865
1449.4147813589045,0.009057189497340563,0.003521011468507291,4.666847436458236
3975.0121004697535,0.005819580697720356,0.005644467119446868,6.812142260547529
2774.6527977670444,0.003003663856761929,0.005035592272951562,1.5420826725144696
9839.759989750852,0.007930442400005221,0.006879796345251656,9.224411383942364
1537.4544722655714,0.005236011561183009,0.007865545641056217,2.271512622665348
3756.3486812924552,0.006888300084195717,0.001066378995520231,9.145376815114341
9538.939669084117,0.007933842803306489,0.0033908698153828744,3.7160828027365116
2264.7249570973777,0.0066870177899859395,0.00258817116925708,0.10077553265101938
8032.9382775962085,0.00976369669725796,0.001466960075220952,0.6976635999344093
3706.880005124838,0.0012769661776064706,0.009421413011266457,0.45892557698843905
1686.7328799394832,0.0031805688414184696,0.007498050795593118,2.4756021623124584
3996.9907151442117,0.0011001291003905757,0.0027531756482339605,6.657485512706624
7375.788719531863,0.007160723781387795,0.004932180057990913,1.8019715242761463
8286.908617822031,0.001139626073902441,0.003636191787779438,4.6220888173793195
7625.504102210333,0.0017742291119005554,0.004193626120078714,3.0427518727002094
4672.078209374175,0.004128412782459897,0.007226000375686538,6.362416557978143
7522.585426314391,0.005205777375643213,0.007659183230415991,9.168779219044325
7644.788058287002,0.005028854296987567,0.006248310628787313,6.81371355842389
366.7929904264334,0.005768841834709792,0.009064072145819283,8.361184766044653
5682.174086267432,0.00012947068919959233,0.009182844646761737,8.823834745036036
8353.265061755785,0.009951434756533503,0.005491592520665224,4.804279930152526
2311.20454753838,0.0027564895181783275,0.008340945313341359,3.7717602046064886
2074.162714948624,0.003114282103549316,0.008520198412004052,3.8332484255168104
5340.944761486908,0.009196427718163935,0.00925182390394311,5.122816224474363
5494.009151043317,0.009661361141158231,0.0094671431630815,2.3831428448844707
8951.286809651481,0.0005569650176480277,0.0029966579023265934,3.439343279447646
5186.079250020151,0.003814063319598967,0.009886474487244307,8.017127897820481
4128.91017267562,0.005980093898619362,0.0024686238304219635,6.771557157082335
9203.85084228108,0.0027857277686721546,0.009393448555048759,5.929833000573981
117.93230163338784,0.004330920934302204,0.005659887240505997,8.645390521697061
5704.64597165525,0.004344302793179193,0.005277889547585696,3.2948007689611267
7417.034052784293,0.004004475451259235,0.008644639936263706,4.01082688786969
3763.6601585282256,0.0059761930631430996,0.00212909197681098,4.052277000079836
9473.410428756402,0.005667774661000918,0.005990017560793547,6.7185105300598025
2071.132405448905,0.000963437128778401,0.007734155501528685,8.449454626999238
9416.968070028708,0.004068990211903373,0.003259537497365852,1.9717990319729597
3803.5958768327464,0.00880500881524244,0.009137308623578217,7.088995488766893
6786.023457422167,0.008569526132802135,0.0030418226140332,4.017098752738884
7878.917485309948,0.0020758784575779623,0.00569961581714293,8.987911604659288
6442.311116745097,0.006524528098495209,0.006588895559430419,8.822537453995832
2027.1307530949007,0.008889978471800328,0.004287655452238854,5.808307994398904
5783.372126221327,0.0064460190978477185,0.008944479476829512,5.338609465965283
6697.747875790996,0.007986510979756722,0.009058166661207057,9.514159067438971
4328.107337474479,0.0068748849923752865,0.0031023778469423144,6.179271186550114
1376.6585776535119,0.0007830016776148459,0.0067402558733529105,8.810619626101907
5957.613673125775,0.009330012496933184,0.00826477364030809,4.4132892754336375
2344.362306849004,0.004025086151309167,0.004574227440570898,1.1489332491716544
2821.592362494294,0.00021479571711212835,0.0015825777356046314,4.3617350669505965
7587.335268103733,0.004589816499051404,0.0052219297000075365,9.688336596945895
4113.235643145312,0.002458076951974147,0.00576640444240569,1.6521707705435433
6323.002987837521,0.00013375491442601213,0.008847015752451715,2.6680325444665933
2920.7518340165016,0.009784312096254485,0.0066340349257347,9.072859590152179
794.1856007596687,0.0073622175289268735,0.00968219656579498,2.4205861914369944
2297.857892883518,0.006354369536928246,0.0029128015944574143,5.809883363540892
4832.284383176487,0.0023924874322648272,0.003411372623759096,3.6235413356103052
136.78982709080543,0.005753886187009131,0.006322623252935401,2.682575546731678
3983.2628745463967,0.001650195969962512,0.002038444473161198,8.622650178892917
4545.71644059266,0.004652645377879742,0.003007892780883906,7.30092548370072
7300.426541091547,0.004408763681754753,0.0012345424643894253,2.8563388378603256
6078.288696372595,0.005057165905588719,0.006988577692036548,3.7830247984505463
2620.8266187026616,0.008347782468360973,0.006344209649529294,6.200292937145797
6970.414685085141,0.008520239907013212,0.008564130155765244,8.191150554044548
5673.8043014284,0.0006789866764899336,0.009506177742152497,8.33010059667667
2456.313802151023,0.0010830764314752636,0.0032230119351937146,7.138497564560666
8292.038412618771,0.009546917689901936,0.0024613920435339757,5.6990020457328106
9057.107143417514,0.00705549831975998,0.0010257688440211013,1.339350093931682
4952.3753109815125,0.0026149033423830065,0.006274843168499326,7.414546096216119
8476.79002542951,0.0052555256139523564,0.004516667943132914,4.037182628051887
5433.508544452286,0.00907506678652313,0.005900035075130136,7.170099350922732
5930.835436358955,0.006122491990419038,0.0027610137641006973,0.48075246270651517
266.5652492686577,0.009888399341957775,0.0011570431320092316,4.672815696054493
7391.385807006033,0.005321203173724959,0.007623269041865098,1.5330866651083468
8672.054722194503,0.005543478368533783,0.0011799688106549006,8.461514679163763
8402.857224921103,0.0022550629783318634,0.006184908258585708,7.9764796569839405
7920.4925181819235,0.0026988759167655206,0.008157455558679772,4.577664536276119
1681.2683090804505,0.0005963592430746604,0.008676525844014345,4.142552294401752
4775.974122455803,0.00027942159565773594,0.008134801763263524,3.8952294723151057
8061.947082994348,0.0016230767170463006,0.0076878063010464934,6.720577935047182
4287.892025164427,0.001879352790487447,0.0033397530365222934,3.22097691840466
6601.05449741272,0.008085699315488902,0.003627669427688601,9.009415193450213
8690.932993525157,0.0015962043618464796,0.004498080854797042,6.003937355364691
2964.657081542964,0.004626794650943583,0.00821119824423068,5.024207812010763
5086.674198655857,0.006367957995567558,0.0025013401561265382,5.430675781582958
2128.289470899117,0.009379746974125589,0.007900352165881318,5.617577040624664
3170.9473866936155,0.009256349142510445,0.008178366813160611,1.274984265316218
5369.655646350032,0.0018331589413918149,0.0015684408978561635,3.344826086694746
9687.002021879322,0.005900969307143869,0.005608187545055769,0.28885865002204614
6190.923158459584,0.006924313411855837,0.005724676202160197,8.14076995068636
412.3028152642694,0.0036918207976697056,0.008217522319359419,4.5577312122025395
2445.212037132569,0.0001996708827019971,0.008917074811832553,9.293079913058182
1800.408882313845,0.0005323275122293388,0.0010491252087138404,7.94331457012648
6056.361040662991,0.00816805127470691,0.003232196867654285,5.582431969552737
2786.39915775278,0.0008282162679146547,0.004718228726686263,1.2603692546874548
1402.8273575423452,0.0049588463172800384,0.00758515813462358,3.2213355978655716
6978.37502010121,0.003736411251231021,0.002900641513700273,1.3928532867260714
7691.43924138058,0.0012815460605832283,0.0071715651990669795,6.947980545598958
6236.548584051448,0.008711829775639193,0.008167881611361439,3.8182055250371034
7932.969641484667,0.0057580610779892055,0.0014421037558652386,3.4909541323653173
7693.799130554587,0.008480452461161823,0.00698236854501019,3.0478911670971396
1617.6656542826895,0.00842710143052851,0.006022794230804398,1.4331812264446764
4679.1891524378825,0.009920038051868516,0.002806645172025829,6.663145440203049
1658.392771437833,0.006991286110929498,0.00466448099056236,1.8112390843202353
551.4644356781492,0.007493423187754317,0.007415323653876785,3.1526008842980193
8087.287303746567,0.009917581487288113,0.005885677521440139,2.9249127121107814
239.9399704846896,0.0023983754125451685,0.009838642415843837,9.164935803719493
2451.4339893102856,0.004439031082260571,0.0027556754421666865,1.6075316080927495
8773.958546324775,0.005582316019471515,0.007245898728340399,4.900225579399685
2695.316140785519,0.0006496058276332192,0.005627699917286036,6.452357128769086
467.6679282076832,0.00826164552942812,0.008175974316146702,8.117797225498434
9056.23300185853,0.006441862128628477,0.005527224214742897,6.560547247905584
9715.68735408267,0.0035222620845130055,0.0023358088322161605,0.1639181160846293
5574.358420179712,0.008045582218116755,0.00629163174984361,8.824687326802415
5486.362943534581,0.005518028326813195,0.005707234726685643,2.4658490819897865
8549.32344772828,0.005962977701361913,0.007955490264404654,8.4586086832487
2131.7570183430535,0.000611486022448294,0.0011021456247511815,2.840521573933711
8425.73573307798,0.0028298893220577398,0.0019024321093817581,3.2148677884907384
4634.830071178141,0.007420706771478572,0.004585825655688938,6.025591412708064
5668.036469498584,0.0024951409159555057,0.004871904833646695,6.349532735010337
2747.40988686033,0.000277817280093146,0.005117741191893124,4.826334787219995
2823.5007734968294,0.00687888295297479,0.008043937299411536,3.2522673281460794
1005.088028833456,0.0006549178752245101,0.00166808513885709,7.6094949565214645
176.3040936375511,0.0008351495847897307,0.0016189640898075948,6.177033832149686
1051.0749017462163,0.004001556918567514,0.0036969934257816764,8.459205395095978
7300.072018498794,0.002426863167571121,0.0013090120646707193,7.2920195874008416
2557.0351482924193,0.001663026740287564,0.003977126204075088,8.732535243916663
8209.728425039044,0.0013192310009496075,0.00634537106505285,1.8204012375618865
8684.777946757207,0.005334087173850538,0.006857237398205974,3.4949447495973995
921.4803682743352,0.00014595287737446797,0.003138702810370055,5.804370147396654
6302.424929079014,0.004950589559751472,0.009414293366642436,7.122038151277263
6751.399889170767,0.00953585093158213,0.007875275875486018,1.8066741618478226
635.644716823792,0.0044380621809244096,0.0013419581208315202,1.8052124376395056
6998.9347613152395,0.0005691269552283287,0.005258945998908134,0.3467359607688907
5229.818167970464,0.007684852431711332,0.0035808069543835043,5.050747401364944
9469.47331623049,0.004818114959173431,0.002983582457609981,6.312348663474895
7060.400821856892,0.003290520780451144,0.008156913117448228,8.914663898818604
8659.26946926462,0.006196200393248404,0.0017314659427608004,9.611901607807622
5461.381344411257,0.0015949727985767632,0.008050728635204436,4.566591810264638
7813.347391814047,0.005975550310118163,0.001607436770310302,6.757748756287843
8155.228532132821,0.003761719427423407,0.0044315293598857575,5.833385917988248
167.09563397719336,0.0009825123295789837,0.003919713695739619,4.412580566020469
9182.780936494264,0.0006215524933443658,0.005458558462122654,4.874305188822984
4818.670152558414,0.004052140965409199,0.008159719897354808,6.27482679547975
898.419431711942,0.002961652942201989,0.004248971509329541,9.659364661732461
9908.91788979639,0.006038238482750255,0.009114467805955085,5.723375060819276
8519.498491952943,0.009318688624353913,0.009263141184874337,8.71643658552971
5721.704663768026,0.004868140617095027,0.007146587275480806,6.404903460952859
2639.5267234657213,0.006842536817740193,0.0044570337543551886,4.543663987283688
3596.705068047681,0.0017286708506211535,0.005495097824353192,6.017160680121273
153.21759643447942,0.00868722094097965,0.007778856395611471,3.1847718023494456
8369.402480260542,0.0041191339804063885,0.002754018549958286,2.035331309578513
2191.1872533663322,0.009476738168782223,0.002145902939543234,2.3647621975208395
7585.9266702363375,0.0069036365943042615,0.0026475695347156075,6.4443208192405255
3161.197408457291,0.005798066239143654,0.0012907241324787125,1.8558467289959275
6240.128278561512,0.004173194936525724,0.006701596997221535,9.505472626578735
134.78374648965536,0.0034622260584419593,0.0066951735321624465,2.297649479340882
9104.34757023054,0.008712928941569092,0.0012772533104578327,5.9838027919374595
1097.2853212614064,0.0014155882404386663,0.007149737679889761,7.5831321478177625
8715.76327637211,0.006810224546162105,0.006713324276193446,4.0031589421322895
6612.245575487283,0.0013369526024702156,0.008643074357084647,1.8474769509665832
1438.7959021365316,0.0022368476156896027,0.0013238552684589674,8.639963583296863
5513.429323346721,0.0010509061478335064,0.006335743487941333,1.1551868038531463
3387.5313103404937,0.008421486023181284,0.0027611341339471088,1.7996898211057129
728.9615335307648,0.004893768097264954,0.009563660636627575,1.5191552889119622
2534.617286340348,0.008062854870277057,0.0014087489919878773,8.977670263789646
1668.5683480078178,0.003918033383135549,0.005592532692614491,1.7155326543440077
8461.625863193793,0.008485337302555254,0.008787230956990438,7.091252813712684
7336.6408181595725,0.007545285892326536,0.004022577401021002,5.360346726811243
7064.9374193905505,0.0038875179880740506,0.005606326750277135,6.18366597122833
6421.279791839612,0.008924928546424854,0.007394841317259977,9.307368061474198
669.2399183083463,0.006260307302760065,0.0024641082950622563,2.8213297209853194
333.10700323756487,0.005127821238855521,0.006765265458341667,6.053345123120135
7788.488182587816,0.0013396931099771902,0.009225121797515098,7.101796185021574
9363.625528937664,0.0004175106981492747,0.008588332923853626,7.944047757566013
2953.7937194777437,0.0026544735902473988,0.009953258729911124,2.6835836698445226
4971.714762637295,0.0015894785934431747,0.004644895148106779,8.639168832153237
6980.861368975263,0.0009037607658457051,0.0018653962572018306,0.8707460403146637
7226.332527486346,0.0004043150203552729,0.006024168210053858,2.06071132251678
458.7968513393997,0.005427991865609396,0.002960245709080433,6.715506769926281
8229.714066504464,0.002485435169470852,0.0061456811683337845,3.366596179856583
7299.091931122103,0.003043014915469496,0.0032897556576071615,9.577828232475293
955.5860653621553,0.00814629026013277,0.007592660294908559,7.65554287315249
2877.263123278715,0.004867065819308965,0.0030288395830214854,1.009047061715908
281.43509066330546,0.002632130498246642,0.007069916728067718,9.53665578855824
1401.6283324051865,0.0027581906885084267,0.009236534680516433,0.31922474794279876
2125.995132562399,0.009625565240422431,0.005341603601409411,6.812961925818331
5626.422501454488,0.009474677445712296,0.008758669621401576,6.874600199409595
2537.3253986451896,0.006909445711774388,0.0037540475541291934,0.6871363635108603
8673.38395960048,0.0030192709662057887,0.0017229569430907204,8.620677459996438
9561.148598891034,0.007691880720987761,0.002713036174988871,4.442405879066812
5023.407203996923,0.007086316064565549,0.003312996989820269,4.456968401066716
3089.3296037067516,0.00423998971752751,0.006908303115768342,9.194722932371594
1216.0365560713976,0.007014731857657349,0.005936843967875414,9.730467032723528
1991.0463506074154,0.0063393565517544945,0.0019872379142394604,4.80194366806896
2147.0901943284152,0.0033581365980809063,0.008249053667799582,7.259728358989727
4989.795497721512,0.00429987889452591,0.005013359589170542,8.599507701149761
7104.173175204188,0.005353092686359328,0.00406081322284948,7.113023355571822
